IdExecMin,StrategyExec,App,AppFramework,AppTpFramework,DeviceConfig,SuiteTestCaseName,QttEventsMapping,Successful,TotalTime,QttExec,QttEventsExec,QttEventsExecSuccessful,QttEventsExecUnSuccessful,PercentageEventSuccessful,TotalTimeEventsSuccessful
1987,IndividualExpressionAncestorAttributes,TodoListCordova,Cordova,Hybrid,IOS10-2-iPad4,F1,2,0,0,1,1,0,1,0,0
1988,IndividualExpressionAncestorIndex,TodoListCordova,Cordova,Hybrid,IOS10-2-iPad4,F1,2,0,0,1,1,0,1,0,0
1989,IndividualExpressionCrossPlatform,TodoListCordova,Cordova,Hybrid,IOS10-2-iPad4,F1,2,1,24789.171875,1,2,2,0,100,21245.890625
1990,IndividualExpressionElementType,TodoListCordova,Cordova,Hybrid,IOS10-2-iPad4,F1,2,1,25864.3203125,1,2,2,0,100,21840.75
1991,IndividualExpressionIdentifyAttributes,TodoListCordova,Cordova,Hybrid,IOS10-2-iPad4,F1,2,0,0,1,1,0,1,0,0
1992,CombinedExpressionsInOrder,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F1,2,1,19841.140625,1,2,2,0,100,15164.171875
1993,CombinedExpressionsMultiLocator,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F1,2,1,52856.96875,1,2,2,0,100,48294.6171875
1994,IndividualExpressionAbsolutePath,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F1,2,0,0,1,1,0,1,0,0
1995,IndividualExpressionAncestorAttributes,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F1,2,0,0,1,1,0,1,0,0
1996,IndividualExpressionAncestorIndex,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F1,2,0,0,1,1,0,1,0,0
1997,IndividualExpressionCrossPlatform,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F1,2,1,19101.265625,1,2,2,0,100,14612.4140625
1998,IndividualExpressionElementType,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F1,2,0,0,1,1,0,1,0,0
1999,IndividualExpressionIdentifyAttributes,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F1,2,0,0,1,1,0,1,0,0
2000,CombinedExpressionsInOrder,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F1,2,1,36701.9921875,1,2,2,0,100,32426.7421875
2001,CombinedExpressionsMultiLocator,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F1,2,1,239501.109375,1,2,2,0,100,235654.3125
2002,IndividualExpressionAbsolutePath,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F1,2,1,46268.21875,1,2,2,0,100,40674.4140625
2003,IndividualExpressionAncestorAttributes,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F1,2,1,37579.7265625,1,2,2,0,100,33168.2421875
2004,IndividualExpressionAncestorIndex,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F1,2,1,39154.9296875,1,2,2,0,100,34589.2578125
2005,IndividualExpressionCrossPlatform,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F1,2,1,43053.5,1,2,2,0,100,37533.8359375
2006,IndividualExpressionElementType,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F1,2,1,43100.6640625,1,2,2,0,100,37822.171875
2007,IndividualExpressionIdentifyAttributes,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F1,2,1,46611.328125,1,2,1,0,50,6084.96875
2008,CombinedExpressionsInOrder,TodoListCordova,Cordova,Hybrid,Android4-4-TabletSamsung,F2,4,0,0,1,1,0,1,0,0
2009,CombinedExpressionsMultiLocator,TodoListCordova,Cordova,Hybrid,Android4-4-TabletSamsung,F2,4,0,0,1,1,0,1,0,0
2010,IndividualExpressionAbsolutePath,TodoListCordova,Cordova,Hybrid,Android4-4-TabletSamsung,F2,4,0,0,1,1,0,1,0,0
2011,IndividualExpressionAncestorAttributes,TodoListCordova,Cordova,Hybrid,Android4-4-TabletSamsung,F2,4,0,0,1,1,0,1,0,0
2012,IndividualExpressionAncestorIndex,TodoListCordova,Cordova,Hybrid,Android4-4-TabletSamsung,F2,4,0,0,1,1,0,1,0,0
2013,IndividualExpressionCrossPlatform,TodoListCordova,Cordova,Hybrid,Android4-4-TabletSamsung,F2,4,0,0,1,1,0,1,0,0
2014,IndividualExpressionElementType,TodoListCordova,Cordova,Hybrid,Android4-4-TabletSamsung,F2,4,0,0,1,1,0,1,0,0
2015,IndividualExpressionIdentifyAttributes,TodoListCordova,Cordova,Hybrid,Android4-4-TabletSamsung,F2,4,0,0,1,1,0,1,0,0
2016,CombinedExpressionsInOrder,TodoListCordova,Cordova,Hybrid,Android5-1-MotoG1,F2,4,1,34242.46875,1,4,4,0,100,29713.890625
2017,CombinedExpressionsMultiLocator,TodoListCordova,Cordova,Hybrid,Android5-1-MotoG1,F2,4,1,38504.0703125,1,4,4,0,100,34038.4609375
2018,IndividualExpressionAbsolutePath,TodoListCordova,Cordova,Hybrid,Android5-1-MotoG1,F2,4,1,27539.4375,1,4,4,0,100,23115.7265625
2019,IndividualExpressionAncestorAttributes,TodoListCordova,Cordova,Hybrid,Android5-1-MotoG1,F2,4,1,28121.484375,1,4,3,0,75,13453.1640625
2020,IndividualExpressionAncestorIndex,TodoListCordova,Cordova,Hybrid,Android5-1-MotoG1,F2,4,1,35254.9453125,1,4,4,0,100,30787.6015625
2021,IndividualExpressionCrossPlatform,TodoListCordova,Cordova,Hybrid,Android5-1-MotoG1,F2,4,1,37342.8984375,1,4,2,0,50,12968.4765625
2022,IndividualExpressionElementType,TodoListCordova,Cordova,Hybrid,Android5-1-MotoG1,F2,4,1,33923,1,4,3,0,75,12260.796875
2023,IndividualExpressionIdentifyAttributes,TodoListCordova,Cordova,Hybrid,Android5-1-MotoG1,F2,4,1,28551.4375,1,4,3,0,75,12501.640625
2024,CombinedExpressionsInOrder,TodoListCordova,Cordova,Hybrid,Android6-0-1-MotoG4,F2,4,1,33716.8984375,1,4,4,0,100,29275.8046875
2025,CombinedExpressionsMultiLocator,TodoListCordova,Cordova,Hybrid,Android6-0-1-MotoG4,F2,4,1,45926.375,1,4,4,0,100,41452.359375
2026,IndividualExpressionAbsolutePath,TodoListCordova,Cordova,Hybrid,Android6-0-1-MotoG4,F2,4,1,31359.9375,1,4,4,0,100,26989.515625
2027,IndividualExpressionAncestorAttributes,TodoListCordova,Cordova,Hybrid,Android6-0-1-MotoG4,F2,4,1,37280.3515625,1,4,3,0,75,15352.4140625
2028,IndividualExpressionAncestorIndex,TodoListCordova,Cordova,Hybrid,Android6-0-1-MotoG4,F2,4,1,34979.7734375,1,4,4,0,100,30627.875
2029,IndividualExpressionCrossPlatform,TodoListCordova,Cordova,Hybrid,Android6-0-1-MotoG4,F2,4,1,39393.8828125,1,4,2,0,50,15986.40625
2030,IndividualExpressionElementType,TodoListCordova,Cordova,Hybrid,Android6-0-1-MotoG4,F2,4,1,37847.609375,1,4,3,0,75,16586.1328125
2031,IndividualExpressionIdentifyAttributes,TodoListCordova,Cordova,Hybrid,Android6-0-1-MotoG4,F2,4,1,39449.8984375,1,4,3,0,75,16587.71875
2032,CombinedExpressionsInOrder,TodoListCordova,Cordova,Hybrid,IOS10-2-iPad4,F2,4,1,82007.0390625,1,4,4,0,100,69269.46875
2033,CombinedExpressionsMultiLocator,TodoListCordova,Cordova,Hybrid,IOS10-2-iPad4,F2,4,1,354883.046875,1,4,4,0,100,341120.0390625
2034,IndividualExpressionAbsolutePath,TodoListCordova,Cordova,Hybrid,IOS10-2-iPad4,F2,4,0,0,1,1,0,1,0,0
2035,IndividualExpressionAncestorAttributes,TodoListCordova,Cordova,Hybrid,IOS10-2-iPad4,F2,4,0,0,1,1,0,1,0,0
2036,IndividualExpressionAncestorIndex,TodoListCordova,Cordova,Hybrid,IOS10-2-iPad4,F2,4,0,0,1,1,0,1,0,0
2037,IndividualExpressionCrossPlatform,TodoListCordova,Cordova,Hybrid,IOS10-2-iPad4,F2,4,1,75834.1640625,1,4,4,0,100,63994.8984375
2038,IndividualExpressionElementType,TodoListCordova,Cordova,Hybrid,IOS10-2-iPad4,F2,4,1,78152.4609375,1,4,4,0,100,65818.375
2039,IndividualExpressionIdentifyAttributes,TodoListCordova,Cordova,Hybrid,IOS10-2-iPad4,F2,4,0,0,1,1,0,1,0,0
2040,CombinedExpressionsInOrder,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F2,4,0,21424.15625,1,3,2,1,50,16926.53125
2041,CombinedExpressionsMultiLocator,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F2,4,0,55558.8984375,1,3,2,1,50,50970.2578125
2042,IndividualExpressionAbsolutePath,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F2,4,0,0,1,1,0,1,0,0
2043,IndividualExpressionAncestorAttributes,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F2,4,0,0,1,1,0,1,0,0
2044,IndividualExpressionAncestorIndex,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F2,4,0,0,1,1,0,1,0,0
2045,IndividualExpressionCrossPlatform,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F2,4,0,22717.2265625,1,3,2,1,50,17045.28125
2046,IndividualExpressionElementType,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F2,4,0,0,1,1,0,1,0,0
2047,IndividualExpressionIdentifyAttributes,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F2,4,0,0,1,1,0,1,0,0
2048,CombinedExpressionsInOrder,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F2,4,1,108754.7265625,1,4,4,0,100,96541.3203125
2049,CombinedExpressionsMultiLocator,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F2,4,1,854688.7734375,1,4,4,0,100,840613.5078125
2050,IndividualExpressionAbsolutePath,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F2,4,1,104988.0625,1,4,4,0,100,93795.9375
2051,IndividualExpressionAncestorAttributes,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F2,4,1,110101.09375,1,4,4,0,100,98856.5625
2052,IndividualExpressionAncestorIndex,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F2,4,1,111914.90625,1,4,4,0,100,99951.875
2053,IndividualExpressionCrossPlatform,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F2,4,1,116866.3515625,1,4,4,0,100,104553.7109375
2054,IndividualExpressionElementType,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F2,4,1,122153.3828125,1,4,4,0,100,108662.953125
2055,IndividualExpressionIdentifyAttributes,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F2,4,1,130413.65625,1,4,2,0,50,22679.2109375
2056,CombinedExpressionsInOrder,TodoListCordova,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2057,CombinedExpressionsMultiLocator,TodoListCordova,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2058,IndividualExpressionAbsolutePath,TodoListCordova,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2059,IndividualExpressionAncestorAttributes,TodoListCordova,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2060,IndividualExpressionAncestorIndex,TodoListCordova,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2061,IndividualExpressionCrossPlatform,TodoListCordova,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2062,IndividualExpressionElementType,TodoListCordova,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2063,IndividualExpressionIdentifyAttributes,TodoListCordova,Cordova,Hybrid,Android4-4-TabletSamsung,F3,4,0,0,1,1,0,1,0,0
2064,CombinedExpressionsInOrder,TodoListCordova,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,17295.1015625,1,4,4,0,100,12900.140625
2065,CombinedExpressionsMultiLocator,TodoListCordova,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,30198.8125,1,4,4,0,100,25821
2066,IndividualExpressionAbsolutePath,TodoListCordova,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,17310.234375,1,4,4,0,100,12870.0625
2067,IndividualExpressionAncestorAttributes,TodoListCordova,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,17989.34375,1,4,3,0,75,13212.6640625
2068,IndividualExpressionAncestorIndex,TodoListCordova,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,18300.2265625,1,4,4,0,100,13852.1328125
2069,IndividualExpressionCrossPlatform,TodoListCordova,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,18283.1640625,1,4,3,0,75,13400.28125
2070,IndividualExpressionElementType,TodoListCordova,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,17346.75,1,4,3,0,75,12617.828125
2071,IndividualExpressionIdentifyAttributes,TodoListCordova,Cordova,Hybrid,Android5-1-MotoG1,F3,4,1,17535.1328125,1,4,2,0,50,12399.1171875
2072,CombinedExpressionsInOrder,TodoListCordova,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,21343.1171875,1,4,4,0,100,16848.0625
2073,CombinedExpressionsMultiLocator,TodoListCordova,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,28836.546875,1,4,4,0,100,24463.796875
2074,IndividualExpressionAbsolutePath,TodoListCordova,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,21076.7734375,1,4,4,0,100,16699.890625
2075,IndividualExpressionAncestorAttributes,TodoListCordova,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,21705.53125,1,4,3,0,75,16396.8125
2076,IndividualExpressionAncestorIndex,TodoListCordova,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,21645.5546875,1,4,4,0,100,17288.984375
2077,IndividualExpressionCrossPlatform,TodoListCordova,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,21244.65625,1,4,3,0,75,16416.0234375
2078,IndividualExpressionElementType,TodoListCordova,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,21267.4453125,1,4,3,0,75,16512.8828125
2079,IndividualExpressionIdentifyAttributes,TodoListCordova,Cordova,Hybrid,Android6-0-1-MotoG4,F3,4,1,19177.2109375,1,4,2,0,50,14057.828125
2080,CombinedExpressionsInOrder,TodoListCordova,Cordova,Hybrid,IOS10-2-iPad4,F3,4,0,55758.6171875,1,4,3,1,75,44496.8984375
2081,CombinedExpressionsMultiLocator,TodoListCordova,Cordova,Hybrid,IOS10-2-iPad4,F3,4,0,206867.328125,1,4,3,1,75,195070.2734375
2082,IndividualExpressionAbsolutePath,TodoListCordova,Cordova,Hybrid,IOS10-2-iPad4,F3,4,0,0,1,1,0,1,0,0
2083,IndividualExpressionAncestorAttributes,TodoListCordova,Cordova,Hybrid,IOS10-2-iPad4,F3,4,0,0,1,1,0,1,0,0
2084,IndividualExpressionAncestorIndex,TodoListCordova,Cordova,Hybrid,IOS10-2-iPad4,F3,4,0,0,1,1,0,1,0,0
2085,IndividualExpressionCrossPlatform,TodoListCordova,Cordova,Hybrid,IOS10-2-iPad4,F3,4,0,52660.6953125,1,4,3,1,75,41966.734375
2086,IndividualExpressionElementType,TodoListCordova,Cordova,Hybrid,IOS10-2-iPad4,F3,4,0,54136.03125,1,4,3,1,75,42749.1015625
2087,IndividualExpressionIdentifyAttributes,TodoListCordova,Cordova,Hybrid,IOS10-2-iPad4,F3,4,0,0,1,1,0,1,0,0
2088,CombinedExpressionsInOrder,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,22151.9609375,1,3,2,1,50,17176.4765625
2089,CombinedExpressionsMultiLocator,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,58142.671875,1,3,2,1,50,53215.15625
2090,IndividualExpressionAbsolutePath,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,0,1,1,0,1,0,0
2091,IndividualExpressionAncestorAttributes,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,0,1,1,0,1,0,0
2092,IndividualExpressionAncestorIndex,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,0,1,1,0,1,0,0
2093,IndividualExpressionCrossPlatform,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,23759.859375,1,3,2,1,50,18444.8125
2094,IndividualExpressionElementType,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,0,1,1,0,1,0,0
2095,IndividualExpressionIdentifyAttributes,TodoListCordova,Cordova,Hybrid,IOS7-1-2-iPhone,F3,4,0,0,1,1,0,1,0,0
2096,CombinedExpressionsInOrder,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,113920.421875,1,4,4,0,100,96585.8203125
2098,CombinedExpressionsMultiLocator,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F3,4,0,645770.359375,1,4,4,0,100,635509.890625
2100,IndividualExpressionAbsolutePath,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,96188.0546875,1,4,4,0,100,78000.9375
2102,IndividualExpressionAncestorAttributes,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,104700.875,1,4,3,0,75,63838.625
2104,IndividualExpressionAncestorIndex,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,101673.8828125,1,4,4,0,100,82542.9921875
2106,IndividualExpressionCrossPlatform,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,76352.34375,1,4,2,0,50,38680.78125
2108,IndividualExpressionElementType,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,78685.8671875,1,4,2,0,50,39879.71875
2110,IndividualExpressionIdentifyAttributes,TodoListCordova,Cordova,Hybrid,IOS9-3-iPad,F3,4,1,82415.578125,1,4,1,0,25,8156.953125
2239,CombinedExpressionsInOrder,Bargains,Xamarin,"Native Cross-Platform",Android4-4-TabletSamsung,F1,6,1,50494.3359375,1,6,6,0,100,42802.4140625
2240,CombinedExpressionsMultiLocator,Bargains,Xamarin,"Native Cross-Platform",Android4-4-TabletSamsung,F1,6,1,54977.0625,1,6,6,0,100,47181.21875
2241,IndividualExpressionAbsolutePath,Bargains,Xamarin,"Native Cross-Platform",Android4-4-TabletSamsung,F1,6,0,0,1,1,0,1,0,0
2242,IndividualExpressionAncestorAttributes,Bargains,Xamarin,"Native Cross-Platform",Android4-4-TabletSamsung,F1,6,0,0,1,1,0,1,0,0
2243,IndividualExpressionAncestorIndex,Bargains,Xamarin,"Native Cross-Platform",Android4-4-TabletSamsung,F1,6,1,49565.25,1,6,6,0,100,41635.53125
2244,IndividualExpressionCrossPlatform,Bargains,Xamarin,"Native Cross-Platform",Android4-4-TabletSamsung,F1,6,0,0,1,1,0,1,0,0
2245,IndividualExpressionElementType,Bargains,Xamarin,"Native Cross-Platform",Android4-4-TabletSamsung,F1,6,0,0,1,1,0,1,0,0
2246,IndividualExpressionIdentifyAttributes,Bargains,Xamarin,"Native Cross-Platform",Android4-4-TabletSamsung,F1,6,0,0,1,1,0,1,0,0
2247,CombinedExpressionsInOrder,Bargains,Xamarin,"Native Cross-Platform",Android5-1-MotoG1,F1,6,1,53027.2109375,1,6,6,0,100,45104.953125
2250,CombinedExpressionsMultiLocator,Bargains,Xamarin,"Native Cross-Platform",Android5-1-MotoG1,F1,6,1,68151.2734375,1,6,6,0,100,59729.671875
2253,IndividualExpressionAbsolutePath,Bargains,Xamarin,"Native Cross-Platform",Android5-1-MotoG1,F1,6,0,0,1,1,0,1,0,0
2256,IndividualExpressionAncestorAttributes,Bargains,Xamarin,"Native Cross-Platform",Android5-1-MotoG1,F1,6,0,0,1,1,0,1,0,0
2259,IndividualExpressionAncestorIndex,Bargains,Xamarin,"Native Cross-Platform",Android5-1-MotoG1,F1,6,1,52315.75,1,6,6,0,100,44608.625
2262,IndividualExpressionCrossPlatform,Bargains,Xamarin,"Native Cross-Platform",Android5-1-MotoG1,F1,6,0,0,1,1,0,1,0,0
2265,IndividualExpressionElementType,Bargains,Xamarin,"Native Cross-Platform",Android5-1-MotoG1,F1,6,0,0,1,1,0,1,0,0
2268,IndividualExpressionIdentifyAttributes,Bargains,Xamarin,"Native Cross-Platform",Android5-1-MotoG1,F1,6,0,0,1,1,0,1,0,0
2271,CombinedExpressionsInOrder,Bargains,Xamarin,"Native Cross-Platform",Android6-0-1-MotoG4,F1,6,1,54141.8515625,1,6,6,0,100,47167.328125
2274,CombinedExpressionsMultiLocator,Bargains,Xamarin,"Native Cross-Platform",Android6-0-1-MotoG4,F1,6,1,85109.4765625,1,6,6,0,100,76835.9921875
2277,IndividualExpressionAbsolutePath,Bargains,Xamarin,"Native Cross-Platform",Android6-0-1-MotoG4,F1,6,1,49681.4453125,1,6,6,0,100,42799.8046875
2280,IndividualExpressionAncestorAttributes,Bargains,Xamarin,"Native Cross-Platform",Android6-0-1-MotoG4,F1,6,1,51784.4453125,1,6,1,0,16.666666666666668,577.3828125
2283,IndividualExpressionAncestorIndex,Bargains,Xamarin,"Native Cross-Platform",Android6-0-1-MotoG4,F1,6,1,52628.8203125,1,6,6,0,100,45623.46875
2286,IndividualExpressionCrossPlatform,Bargains,Xamarin,"Native Cross-Platform",Android6-0-1-MotoG4,F1,6,1,50429.5703125,1,6,1,0,16.666666666666668,903.5859375
2289,IndividualExpressionElementType,Bargains,Xamarin,"Native Cross-Platform",Android6-0-1-MotoG4,F1,6,1,52371.4921875,1,6,1,0,16.666666666666668,478.3125
2292,IndividualExpressionIdentifyAttributes,Bargains,Xamarin,"Native Cross-Platform",Android6-0-1-MotoG4,F1,6,1,53201.578125,1,6,0,0,0,0
2295,CombinedExpressionsInOrder,Bargains,Xamarin,"Native Cross-Platform",IOS10-2-iPad4,F1,6,0,7258.09375,1,2,1,1,16.666666666666668,4524.7421875
2296,CombinedExpressionsMultiLocator,Bargains,Xamarin,"Native Cross-Platform",IOS10-2-iPad4,F1,6,0,36566.8828125,1,2,1,1,16.666666666666668,34124.8203125
2298,IndividualExpressionAncestorAttributes,Bargains,Xamarin,"Native Cross-Platform",IOS10-2-iPad4,F1,6,0,7430.5234375,1,2,1,1,16.666666666666668,4594.453125
2299,IndividualExpressionAncestorIndex,Bargains,Xamarin,"Native Cross-Platform",IOS10-2-iPad4,F1,6,0,0,1,1,0,1,0,0
2300,IndividualExpressionCrossPlatform,Bargains,Xamarin,"Native Cross-Platform",IOS10-2-iPad4,F1,6,0,7182.9921875,1,2,1,1,16.666666666666668,4701.75
2301,IndividualExpressionElementType,Bargains,Xamarin,"Native Cross-Platform",IOS10-2-iPad4,F1,6,0,7175.3046875,1,2,1,1,16.666666666666668,4633.9453125
2302,IndividualExpressionIdentifyAttributes,Bargains,Xamarin,"Native Cross-Platform",IOS10-2-iPad4,F1,6,0,7256.546875,1,2,1,1,16.666666666666668,4613.21875
2303,CombinedExpressionsInOrder,Bargains,Xamarin,"Native Cross-Platform",IOS9-3-iPad,F1,6,1,107900.0625,1,6,6,0,100,92555.7734375
2306,CombinedExpressionsMultiLocator,Bargains,Xamarin,"Native Cross-Platform",IOS9-3-iPad,F1,6,1,351339.7265625,1,6,6,0,100,335474.0234375
2309,IndividualExpressionAbsolutePath,Bargains,Xamarin,"Native Cross-Platform",IOS9-3-iPad,F1,6,1,85341.1171875,1,6,6,0,100,66808.203125
2312,IndividualExpressionAncestorAttributes,Bargains,Xamarin,"Native Cross-Platform",IOS9-3-iPad,F1,6,1,95141.6484375,1,6,2,0,33.333333333333336,11572.6953125
2315,IndividualExpressionAncestorIndex,Bargains,Xamarin,"Native Cross-Platform",IOS9-3-iPad,F1,6,1,86672.9921875,1,6,6,0,100,66423.765625
2318,IndividualExpressionCrossPlatform,Bargains,Xamarin,"Native Cross-Platform",IOS9-3-iPad,F1,6,1,86478.0546875,1,6,2,0,33.333333333333336,10347.2890625
2321,IndividualExpressionElementType,Bargains,Xamarin,"Native Cross-Platform",IOS9-3-iPad,F1,6,1,87887.6484375,1,6,2,0,33.333333333333336,9507.328125
2324,IndividualExpressionIdentifyAttributes,Bargains,Xamarin,"Native Cross-Platform",IOS9-3-iPad,F1,6,1,98347.6484375,1,6,2,0,33.333333333333336,9671.0859375
2327,CombinedExpressionsInOrder,Bargains,Xamarin,"Native Cross-Platform",Android4-4-TabletSamsung,F2,4,1,34255.3984375,1,4,4,0,100,28664.4609375
2328,CombinedExpressionsMultiLocator,Bargains,Xamarin,"Native Cross-Platform",Android4-4-TabletSamsung,F2,4,1,41818.7265625,1,4,4,0,100,36110.8046875
2329,IndividualExpressionAbsolutePath,Bargains,Xamarin,"Native Cross-Platform",Android4-4-TabletSamsung,F2,4,0,0,1,1,0,1,0,0
2330,IndividualExpressionAncestorAttributes,Bargains,Xamarin,"Native Cross-Platform",Android4-4-TabletSamsung,F2,4,0,8526.375,1,3,2,1,50,5730.2265625
2331,IndividualExpressionAncestorIndex,Bargains,Xamarin,"Native Cross-Platform",Android4-4-TabletSamsung,F2,4,0,0,1,1,0,1,0,0
2332,IndividualExpressionCrossPlatform,Bargains,Xamarin,"Native Cross-Platform",Android4-4-TabletSamsung,F2,4,0,7821.5625,1,3,2,1,50,5158.6328125
2333,IndividualExpressionElementType,Bargains,Xamarin,"Native Cross-Platform",Android4-4-TabletSamsung,F2,4,0,7118.03125,1,3,2,1,50,4065.0625
2334,IndividualExpressionIdentifyAttributes,Bargains,Xamarin,"Native Cross-Platform",Android4-4-TabletSamsung,F2,4,0,0,1,1,0,1,0,0
2335,CombinedExpressionsInOrder,Bargains,Xamarin,"Native Cross-Platform",Android5-1-MotoG1,F2,4,1,26562.625,1,4,4,0,100,21357.375
2338,CombinedExpressionsMultiLocator,Bargains,Xamarin,"Native Cross-Platform",Android5-1-MotoG1,F2,4,1,40224.9375,1,4,4,0,100,34499.546875
2341,IndividualExpressionAbsolutePath,Bargains,Xamarin,"Native Cross-Platform",Android5-1-MotoG1,F2,4,0,0,1,1,0,1,0,0
2344,IndividualExpressionAncestorAttributes,Bargains,Xamarin,"Native Cross-Platform",Android5-1-MotoG1,F2,4,0,5478.5703125,1,3,2,1,50,2703.359375
2347,IndividualExpressionAncestorIndex,Bargains,Xamarin,"Native Cross-Platform",Android5-1-MotoG1,F2,4,1,27596.3984375,1,4,4,0,100,21859.6015625
2350,IndividualExpressionCrossPlatform,Bargains,Xamarin,"Native Cross-Platform",Android5-1-MotoG1,F2,4,0,0,1,1,0,1,0,0
2353,IndividualExpressionElementType,Bargains,Xamarin,"Native Cross-Platform",Android5-1-MotoG1,F2,4,0,5414.390625,1,3,2,1,50,2678.1328125
2356,IndividualExpressionIdentifyAttributes,Bargains,Xamarin,"Native Cross-Platform",Android5-1-MotoG1,F2,4,0,0,1,1,0,1,0,0
2359,CombinedExpressionsInOrder,Bargains,Xamarin,"Native Cross-Platform",Android6-0-1-MotoG4,F2,4,1,20388.453125,1,4,4,0,100,15446.796875
2362,CombinedExpressionsMultiLocator,Bargains,Xamarin,"Native Cross-Platform",Android6-0-1-MotoG4,F2,4,1,45445.1875,1,4,4,0,100,40400.5546875
2365,IndividualExpressionAbsolutePath,Bargains,Xamarin,"Native Cross-Platform",Android6-0-1-MotoG4,F2,4,1,20338.1484375,1,4,4,0,100,15348.3515625
2368,IndividualExpressionAncestorAttributes,Bargains,Xamarin,"Native Cross-Platform",Android6-0-1-MotoG4,F2,4,1,18379.0078125,1,4,3,0,75,3530.421875
